Date,Open,High,Low,Close,Adj Close,Volume,Returns
2020-02-25,6.90749979019165,6.969749927520752,6.448999881744385,6.551249980926514,6.524348735809326,1055496000,-0.04109346824669857
2020-02-26,6.551499843597412,6.886250019073486,6.550000190734863,6.691249847412109,6.6637749671936035,747732000,0.021370137776208553
2020-02-27,6.372499942779541,6.675000190734863,6.222249984741211,6.315000057220459,6.292831897735596,906416000,-0.05566560564907963
2020-02-28,6.061500072479248,6.811500072479248,6.044750213623047,6.7517499923706055,6.7280473709106445,1133252000,0.06916051155468761
2020-03-02,6.922500133514404,6.9397501945495605,6.525000095367432,6.910749912261963,6.886489391326904,890744000,0.023549480507717435
2020-03-03,6.966750144958496,7.026750087738037,6.561500072479248,6.647250175476074,6.623915672302246,652792000,-0.03812882066664525
2020-03-04,6.755000114440918,7.122250080108643,6.679999828338623,7.112750053405762,7.087779998779297,597408000,0.07002871857452675
2020-03-05,6.912499904632568,7.079999923706055,6.787499904632568,6.832250118255615,6.808265209197998,540328000,-0.03943615485094609
2020-03-06,6.6519999504089355,6.709750175476074,6.449999809265137,6.651000022888184,6.627651214599609,515412000,-0.026528636744993173
2020-03-09,5.997499942779541,6.485000133514404,5.954500198364258,6.136000156402588,6.114460468292236,614160000,-0.07743176725668655
2020-03-10,6.41349983215332,6.5269999504089355,6.149750232696533,6.5269999504089355,6.504086017608643,580648000,0.06372198353998493
2020-03-11,6.386499881744385,6.414999961853027,6.0642499923706055,6.161749839782715,6.1401190757751465,499964000,-0.055959736825146655
2020-03-12,5.636499881744385,5.9029998779296875,5.394999980926514,5.407750129699707,5.388766765594482,816540000,-0.12236770995940516
2020-03-13,5.762499809265137,6.0254998207092285,5.490250110626221,6.020999908447266,5.999863147735596,634836000,0.11340189856476335
2020-03-16,5.3102498054504395,5.652500152587891,4.849999904632568,4.909999847412109,4.892763137817383,726972000,-0.18452087700301012
2020-03-17,5.022749900817871,5.521500110626221,4.775000095367432,5.4317498207092285,5.412682056427002,833632000,0.10626284248077256
2020-03-18,5.002500057220459,5.248499870300293,4.517000198364258,5.070499897003174,5.052700042724609,874268000,-0.06650714192143448
2020-03-19,5.048999786376953,5.41825008392334,4.834750175476074,5.324250221252441,5.305558204650879,765512000,0.05004416644331777
2020-03-20,5.474999904632568,5.757999897003174,5.1282501220703125,5.143750190734863,5.125692844390869,804636000,-0.03390130751978915
2020-03-23,5.142749786376953,5.4120001792907715,4.9629998207092285,5.317249774932861,5.298583984375,643876000,0.033730296612160204
2020-03-24,5.724999904632568,6.316500186920166,5.701250076293945,6.229499816894531,6.207632541656494,1101644000,0.17156443305648983
2020-03-25,6.34499979019165,6.545499801635742,6.0914998054504395,6.140500068664551,6.1189446449279785,793432000,-0.014286911496995458
2020-03-26,6.348499774932861,6.555500030517578,6.25,6.431000232696533,6.408423900604248,696108000,0.04730869005592653
2020-03-27,6.25,6.578000068664551,6.2170000076293945,6.3182501792907715,6.296069145202637,638828000,-0.017532353843043635
2020-03-30,6.383999824523926,6.64900016784668,6.339749813079834,6.639750003814697,6.616441249847412,602252000,0.0508844641404369
2020-03-31,6.679999828338623,6.885000228881836,6.443749904632568,6.590000152587891,6.566866397857666,949960000,-0.0074926762163707306
2020-04-01,6.391250133514404,6.538249969482422,6.0320000648498535,6.076749801635742,6.055417537689209,656912000,-0.07788324433329552
2020-04-02,6.105999946594238,6.400000095367432,6.057750225067139,6.386750221252441,6.364330291748047,675764000,0.05101427806359338
2020-04-03,6.348999977111816,6.390749931335449,5.959750175476074,6.097750186920166,6.076344966888428,663212000,-0.04524990244975491
2020-04-06,6.38100004196167,6.747000217437744,6.323249816894531,6.710000038146973,6.686445236206055,727884000,0.10040579865728838
2020-04-07,6.932499885559082,6.956250190734863,6.432499885559082,6.475749969482422,6.453017234802246,784520000,-0.03491062786842736
2020-04-08,6.585249900817871,6.698750019073486,6.514999866485596,6.673749923706055,6.6503214836120605,542444000,0.030575503153116967
2020-04-09,6.800000190734863,6.822999954223633,6.510499954223633,6.573750019073486,6.55067253112793,525564000,-0.014984080503429698
2020-04-13,6.513750076293945,6.755000114440918,6.425000190734863,6.746250152587891,6.722568035125732,398408000,0.02624089407323882
2020-04-14,6.875,7.132999897003174,6.847249984741211,7.098750114440918,7.0738301277160645,530948000,0.052251177043500574
2020-04-15,6.929999828338623,7.104249954223633,6.884500026702881,7.020999908447266,6.996352672576904,366148000,-0.010952688111012798
2020-04-16,7.177000045776367,7.474999904632568,7.163750171661377,7.367499828338623,7.341637134552002,745620000,0.049352066445776055
2020-04-17,7.449999809265137,7.471499919891357,7.173500061035156,7.308000087738037,7.282346248626709,539120000,-0.008075976085259229
2020-04-20,7.181000232696533,7.337500095367432,7.131750106811523,7.176249980926514,7.151058197021484,449388000,-0.018028262749794743
2020-04-21,7.057750225067139,7.1192498207092285,6.677750110626221,6.737750053405762,6.71409797668457,735160000,-0.06110427412252273
2020-04-22,6.930749893188477,7.196750164031982,6.885000228881836,7.153749942779541,7.128636837005615,483356000,0.06174155661126424
2020-04-23,7.196000099182129,7.328499794006348,7.074999809265137,7.100249767303467,7.075324058532715,424160000,-0.007478677858317462
2020-04-24,7.090000152587891,7.2417497634887695,7.014999866485596,7.239749908447266,7.214333534240723,352328000,0.01964708253049774
2020-04-27,7.374750137329102,7.587500095367432,7.349999904632568,7.427000045776367,7.400928020477295,479388000,0.025864410808144056
2020-04-28,7.574999809265137,7.605000019073486,7.278500080108643,7.283999919891357,7.258429527282715,442904000,-0.019254138508077334
2020-04-29,7.419250011444092,7.514500141143799,7.34375,7.46150016784668,7.435306549072266,379160000,0.024368497500004915
2020-04-30,7.407249927520752,7.46150016784668,7.293000221252441,7.307000160217285,7.2813496589660645,375916000,-0.020706192688909497
2020-05-01,7.108749866485596,7.222499847412109,7.020999908447266,7.069499969482422,7.044682502746582,342096000,-0.03250319889912945
2020-05-04,7.021999835968018,7.296000003814697,7.021999835968018,7.282249927520752,7.256685256958008,317556000,0.030094011210408667
2020-05-05,7.386750221252441,7.506750106811523,7.282249927520752,7.343500137329102,7.317720413208008,368896000,0.008410886525838546
2020-05-06,7.423250198364258,7.550000190734863,7.385250091552734,7.44474983215332,7.418615341186523,323464000,0.01378775387433584
2020-05-07,7.584499835968018,7.6852498054504395,7.5329999923706055,7.6217498779296875,7.5949931144714355,373732000,0.02377502608953197
2020-05-08,7.693749904632568,7.818749904632568,7.659749984741211,7.8125,7.785073757171631,339216000,0.025027098752468557
2020-05-11,7.807499885559082,8.112500190734863,7.778749942779541,8.065500259399414,8.037185668945312,469060000,0.03238401068987118
2020-05-12,8.123499870300293,8.172499656677246,7.792749881744385,7.802499771118164,7.775109767913818,493060000,-0.032607919217808146
2020-05-13,7.917500019073486,8.078499794006348,7.594749927520752,7.78000020980835,7.752688884735107,625852000,-0.002883674166406891
2020-05-14,7.841750144958496,8.03600025177002,7.6875,8.030500411987305,8.002306938171387,602312000,0.032197610035374025
2020-05-15,7.889750003814697,8.500499725341797,7.874000072479248,8.490750312805176,8.460944175720215,987660000,0.05731312746342021
2020-05-18,8.760499954223633,8.916500091552734,8.680500030517578,8.750249862670898,8.719532012939453,774460000,0.03056252728404596
2020-05-19,8.790249824523926,9.087499618530273,8.762749671936035,8.805500030517578,8.774588584899902,717320000,0.0063141659298626696
2020-05-20,8.991000175476074,9.043000221252441,8.888750076293945,8.970000267028809,8.938509941101074,587536000,0.01868137230767286
2020-05-21,9.05150032043457,9.052499771118164,8.737500190734863,8.775250434875488,8.744446754455566,761068000,-0.02171091019915594
2020-05-22,8.825249671936035,9.093000411987305,8.713250160217285,9.026249885559082,8.994562149047852,1038764000,0.02860276946221263
2020-05-26,9.156749725341797,9.181750297546387,8.67199993133545,8.71774959564209,8.687148094177246,770780000,-0.03417776760852642
2020-05-27,8.625,8.632749557495117,7.9967498779296875,8.525250434875488,8.49532413482666,1175892000,-0.022081350205041428
2020-05-28,8.412249565124512,8.760499954223633,8.379249572753906,8.487000465393066,8.457207679748535,734896000,-0.004486757005758735
2020-05-29,8.554499626159668,8.875499725341797,8.484999656677246,8.875499725341797,8.844343185424805,745256000,0.045775806901762195
2020-06-01,8.833250045776367,8.840749740600586,8.689499855041504,8.806249618530273,8.775334358215332,389876000,-0.007802594920015893
2020-06-02,8.796250343322754,8.837249755859375,8.657999992370605,8.825249671936035,8.794270515441895,391320000,0.0021578844125562657
2020-06-03,8.822250366210938,8.866250038146973,8.699999809265137,8.769499778747559,8.738715171813965,365440000,-0.006317220232238685
2020-06-04,8.727999687194824,8.943249702453613,8.677499771118164,8.766500473022461,8.739713668823242,424280000,0.00011426130611269514
2020-06-05,8.794500350952148,8.996999740600586,8.708000183105469,8.920000076293945,8.892743110656738,481748000,0.017509663088779437
2020-06-08,8.877249717712402,8.889749526977539,8.685750007629395,8.805000305175781,8.778095245361328,387736000,-0.012892294747390176
2020-06-09,8.800000190734863,9.109749794006348,8.751250267028809,9.045999526977539,9.01835823059082,468488000,0.02737074257156835
2020-06-10,9.167750358581543,9.5,9.153499603271484,9.36674976348877,9.338128089904785,632180000,0.035457657717486324
2020-06-11,9.149999618530273,9.261249542236328,8.78600025177002,8.796250343322754,8.769370079040527,583652000,-0.06090706888879882
2020-06-12,9.162500381469727,9.187250137329102,8.70324993133545,8.932499885559082,8.905204772949219,570908000,0.015489675163025352
2020-06-15,8.815250396728516,9.182250022888184,8.743749618530273,9.173749923706055,9.145718574523926,400004000,0.027008228076383034
2020-06-16,9.225000381469727,9.26675033569336,8.838749885559082,9.068499565124512,9.040789604187012,535716000,-0.011473015431417433
2020-06-17,9.113750457763672,9.298999786376953,9.070249557495117,9.236000061035156,9.207776069641113,408304000,0.018470340840225585
2020-06-18,9.22700023651123,9.282500267028809,9.114500045776367,9.218000411987305,9.189833641052246,254408000,-0.0019486169573590395
2020-06-19,9.242500305175781,9.444999694824219,9.227250099182129,9.261249542236328,9.232948303222656,524160000,0.0046915606804687204
2020-06-22,9.300000190734863,9.53125,9.273249626159668,9.526749610900879,9.497635841369629,398468000,0.02866771582102179
2020-06-23,9.550999641418457,9.642499923706055,9.407500267028809,9.449999809265137,9.421124458312988,375108000,-0.008055834560783404
2020-06-24,9.476249694824219,9.556500434875488,9.144499778747559,9.23550033569336,9.207277297973633,449372000,-0.022698687538371454
2020-06-25,9.35575008392334,9.505000114440918,9.182250022888184,9.489999771118164,9.461002349853516,376072000,0.02755701209691197
2020-06-26,9.5,9.5,9.125,9.154999732971191,9.127023696899414,592084000,-0.03530055702388368
2020-06-29,9.169750213623047,9.204500198364258,8.899999618530273,9.199999809265137,9.171887397766113,342248000,0.004915479827442448
2020-06-30,9.314000129699707,9.526249885559082,9.266500473022461,9.497750282287598,9.468727111816406,367892000,0.03236408180529904
2020-07-01,9.520750045776367,9.575750350952148,9.413000106811523,9.529999732971191,9.500879287719727,326648000,0.003395617544326157
2020-07-02,9.638999938964844,9.737500190734863,9.57824993133545,9.612250328063965,9.582880020141602,364056000,0.00863085720159229
2020-07-06,9.74174976348877,9.9087495803833,9.712499618530273,9.839249610900879,9.809183120727539,315892000,0.02361535364214995
2020-07-07,9.946249961853027,10.069999694824219,9.850749969482422,9.871749877929688,9.84158706665039,357800000,0.0033034296050993284
2020-07-08,9.993749618530273,10.225000381469727,9.965499877929688,10.215999603271484,10.184782981872559,365480000,0.034872009249924396
2020-07-09,10.380249977111816,10.569999694824219,10.233499526977539,10.508999824523926,10.476886749267578,494548000,0.02868041154287937
2020-07-10,10.588749885559082,10.65524959564209,10.37874984741211,10.479249954223633,10.44722843170166,497676000,-0.002830833078155681
2020-07-13,10.595000267028809,10.79224967956543,10.024999618530273,10.052249908447266,10.02153205871582,457076000,-0.04074730209727995
2020-07-14,10.074999809265137,10.402750015258789,9.785499572753906,10.376999855041504,10.345290184020996,542676000,0.03230625052220426
2020-07-15,10.414250373840332,10.432999610900879,10.055749893188477,10.227250099182129,10.19599723815918,403984000,-0.014431006110626976
2020-07-16,10.015000343322754,10.20674991607666,9.895500183105469,10.134750366210938,10.103782653808594,344964000,-0.009044194716478215
2020-07-17,10.225500106811523,10.248499870300293,10.087750434875488,10.201499938964844,10.170326232910156,266284000,0.00658600658600661
2020-07-20,10.274250030517578,10.53125,10.156749725341797,10.510749816894531,10.478631973266602,284852000,0.030314242955038928
2020-07-21,10.512999534606934,10.5600004196167,10.286749839782715,10.328499794006348,10.296937942504883,277036000,-0.017339480117754102
2020-07-22,10.367500305175781,10.602499961853027,10.291500091552734,10.438750267028809,10.406853675842285,367292000,0.010674603843505714
2020-07-23,10.449999809265137,10.54699993133545,10.03125,10.12975025177002,10.098796844482422,411660000,-0.02960134166918904
2020-07-24,9.875,10.364749908447266,9.777000427246094,10.194499969482422,10.163347244262695,473292000,0.006391890120607924
2020-07-27,10.232250213623047,10.441749572753906,10.21774959564209,10.421500205993652,10.389655113220215,292132000,0.02226706059711514
2020-07-28,10.374250411987305,10.381999969482422,10.209250450134277,10.215499877929688,10.184285163879395,271636000,-0.01976677253506709
2020-07-29,10.39074993133545,10.516249656677246,10.347000122070312,10.465499877929688,10.433520317077637,284508000,0.024472523028145732
2020-07-30,10.375,10.623000144958496,10.295249938964844,10.61400032043457,10.58156681060791,308880000,0.014189505462307794
2020-07-31,10.563249588012695,10.766500473022461,10.432999610900879,10.614749908447266,10.582311630249023,386080000,7.038840792139567e-05
2020-08-03,10.732500076293945,11.098750114440918,10.715250015258789,11.010250091552734,10.976608276367188,412720000,0.03725997304701245
2020-08-04,11.050000190734863,11.227749824523926,10.906000137329102,11.227749824523926,11.193440437316895,310336000,0.019754021961096102
2020-08-05,11.244000434875488,11.371749877929688,11.166250228881836,11.286749839782715,11.252260208129883,249924000,0.005254842882523647
2020-08-06,11.349749565124512,11.357999801635742,11.178750038146973,11.33549976348877,11.300863265991211,244316000,0.004319404009712757
2020-08-07,11.3125,11.50475025177002,11.037500381469727,11.19950008392334,11.165278434753418,342516000,-0.011997741061589684
2020-08-10,11.334250450134277,11.408249855041504,10.856499671936035,11.164999961853027,11.130881309509277,427796000,-0.003080722567300742
2020-08-11,11.073749542236328,11.136750221252441,10.79574966430664,10.850000381469727,10.816845893859863,354512000,-0.028212987535958134
2020-08-12,10.990750312805176,11.467000007629395,10.958250045776367,11.440250396728516,11.405291557312012,464412000,0.05440085485420276
2020-08-13,11.545999526977539,11.721750259399414,11.35575008392334,11.442999839782715,11.408035278320312,374460000,0.00024056561767960005
2020-08-14,11.529999732971191,11.704750061035156,11.440500259399414,11.564000129699707,11.528663635253906,366436000,0.010573981758527307
2020-08-17,11.851249694824219,12.409749984741211,11.81725025177002,12.336999893188477,12.299304008483887,621300000,0.06684559439078552
2020-08-18,12.449999809265137,12.496000289916992,12.086250305175781,12.260749816894531,12.223281860351562,503448000,-0.006181012200355829
2020-08-19,12.296500205993652,12.3149995803833,12.097999572753906,12.138500213623047,12.101408004760742,622624000,-0.009970632845025085
2020-08-20,11.975000381469727,12.375,11.87874984741211,12.140999794006348,12.103899955749512,921388000,0.00020592240074779333
2020-08-21,12.201749801635742,12.80875015258789,12.195249557495117,12.683500289916992,12.644743919372559,999868000,0.044683446294195406
2020-08-24,12.883749961853027,12.912500381469727,12.507499694824219,12.720250129699707,12.681379318237305,490564000,0.0028972827839255366
2020-08-25,12.630749702453613,12.761249542236328,12.573749542236328,12.75,12.711037635803223,289076000,0.0023387296304011596
2020-08-26,12.799249649047852,12.868499755859375,12.677749633789062,12.77299976348877,12.733968734741211,321244000,0.0018040304493629478
2020-08-27,12.781499862670898,12.850000381469727,12.566499710083008,12.628250122070312,12.589662551879883,317604000,-0.011332380805021747
2020-08-28,12.675000190734863,13.14799976348877,12.642499923706055,13.147749900817871,13.107572555541992,537160000,0.04113771926196508
2020-08-31,13.18274974822998,13.574999809265137,13.037750244140625,13.374500274658203,13.33363151550293,500840000,0.017246439720477236
2020-09-01,13.479999542236328,13.993749618530273,13.43649959564209,13.821000099182129,13.782890319824219,511316000,0.033693656810519945
2020-09-02,14.703749656677246,14.726750373840332,13.899999618530273,14.346500396728516,14.306941986083984,874012000,0.0380218991880108
2020-09-03,13.828749656677246,13.884499549865723,12.87874984741211,13.01550006866455,12.979608535766602,945128000,-0.09277548281166215
2020-09-04,12.7837495803833,13.175000190734863,11.704750061035156,12.6225004196167,12.587695121765137,1463684000,-0.030194548080668904
2020-09-08,11.73449993133545,12.550000190734863,11.70425033569336,11.913000106811523,11.880152702331543,795728000,-0.05620905277648458
2020-09-09,12.399999618530273,12.809249877929688,12.231749534606934,12.71500015258789,12.679940223693848,736200000,0.06732131660271867
2020-09-10,12.989250183105469,13.065250396728516,12.166999816894531,12.311750411987305,12.277802467346191,698684000,-0.0317144836058626
2020-09-11,12.48550033569336,12.65250015258789,11.895750045776367,12.16450023651123,12.130956649780273,636928000,-0.011960268782338357
2020-09-14,13.081000328063965,13.3149995803833,12.631250381469727,12.872249603271484,12.83675479888916,1201744000,0.05818157376085176
2020-09-15,13.279999732971191,13.298749923706055,12.827750205993652,12.991000175476074,12.955178260803223,727556000,0.009225342679624271
2020-09-16,12.957249641418457,13.09274959564209,12.513750076293945,12.51449966430664,12.47999095916748,556384000,-0.036679333319052376
2020-09-17,12.13224983215332,12.589750289916992,12.034749984741211,12.463500022888184,12.429130554199219,792512000,-0.0040753559144929286
2020-09-18,12.59375,12.632499694824219,11.988750457763672,12.189249992370605,12.155638694763184,698460000,-0.022004102237355272
2020-09-21,11.925000190734863,12.522500038146973,11.904500007629395,12.517250061035156,12.482734680175781,721044000,0.026908992083938488
2020-09-22,12.574999809265137,12.64799976348877,12.155500411987305,12.637749671936035,12.602901458740234,646452000,0.009626638845035673
2020-09-23,12.575499534606934,12.72700023651123,12.07925033569336,12.123749732971191,12.090320587158203,647012000,-0.040671655908770976
2020-09-24,12.072250366210938,12.569499969482422,12.013999938964844,12.347999572753906,12.31395149230957,731240000,0.018496689441709124
2020-09-25,12.447500228881836,12.883500099182129,12.245750427246094,12.873749732971191,12.838250160217285,588016000,0.04257761354957057
2020-09-28,13.040249824523926,13.051750183105469,12.75,13.03499984741211,12.999054908752441,573808000,0.012525441281199923
2020-09-29,12.9375,13.442749977111816,12.933250427246094,13.225749969482422,13.189281463623047,621460000,0.014633875786040695
2020-09-30,13.157500267028809,13.6225004196167,13.150250434875488,13.530500411987305,13.493189811706543,689184000,0.02304207010227932
2020-10-01,13.758000373840332,13.762749671936035,13.460749626159668,13.614500045776367,13.576957702636719,525004000,0.006208160716563826
2020-10-02,13.225000381469727,13.519499778747559,13.050999641418457,13.062250137329102,13.026232719421387,552496000,-0.040563209761519614
2020-10-05,13.236000061035156,13.64424991607666,13.222749710083008,13.642499923706055,13.60488224029541,479820000,0.0444218626626629
2020-10-06,13.829999923706055,14.142000198364258,13.664999961853027,13.736499786376953,13.698622703552246,784420000,0.006890207618202915
2020-10-07,13.999750137329102,14.119250297546387,13.863499641418457,13.96399974822998,13.925496101379395,418084000,0.016561767028470564
2020-10-08,14.074999809265137,14.084500312805176,13.758000373840332,13.838749885559082,13.800589561462402,378900000,-0.008969629448578154
2020-10-09,13.767000198364258,13.824250221252441,13.660750389099121,13.762749671936035,13.724798202514648,346892000,-0.005491892836187118
2020-10-12,13.989500045776367,14.347000122070312,13.912500381469727,14.22599983215332,14.18677043914795,434744000,0.03365967424924743
2020-10-13,14.296500205993652,14.34850025177002,14.018750190734863,14.248250007629395,14.208959579467773,344604000,0.0015640726982226738
2020-10-14,14.290499687194824,14.34274959564209,13.960000038146973,14.095250129699707,14.056382179260254,276100000,-0.010738112059098026
2020-10-15,13.810750007629395,14.005749702453613,13.767749786376953,13.970000267028809,13.931476593017578,267224000,-0.008886040849612753
2020-10-16,14.036749839782715,14.121500015258789,13.792499542236328,13.81149959564209,13.773414611816406,242392000,-0.011345673241872412
2020-10-19,13.902999877929688,13.983499526977539,13.406749725341797,13.497750282287598,13.460530281066895,298068000,-0.022716540492514037
2020-10-20,13.583499908447266,13.799750328063965,13.506999969482422,13.645500183105469,13.607872009277344,229212000,0.010946205322809321
2020-10-21,13.625,13.791500091552734,13.477499961853027,13.524749755859375,13.487454414367676,219596000,-0.00884911283906642
2020-10-22,13.522500038146973,13.611749649047852,13.231749534606934,13.361000061035156,13.32415771484375,290480000,-0.012107303165375116
2020-10-23,13.449999809265137,13.593250274658203,13.291250228881836,13.590250015258789,13.552774429321289,233484000,0.01715806127263475
2020-10-26,13.427000045776367,13.692749977111816,13.03849983215332,13.141249656677246,13.10501480102539,336896000,-0.03303822627839026
2020-10-27,13.305999755859375,13.442000389099121,13.191499710083008,13.396750450134277,13.359808921813965,250520000,0.01944249011978516
2020-10-28,13.197999954223633,13.260000228881836,12.609000205993652,12.626999855041504,12.592180252075195,376520000,-0.0574580575389354
2020-10-29,12.838500022888184,13.192749977111816,12.75,13.02400016784668,12.988086700439453,320080000,0.031440659237625956
2020-10-30,12.850000381469727,12.93649959564209,12.300000190734863,12.534000396728516,12.49943733215332,416820000,-0.037622890850397495
2020-11-02,12.657750129699707,12.836750030517578,12.395000457763672,12.580750465393066,12.546060562133789,299652000,0.003730026299706868
2020-11-03,12.708499908447266,13.104999542236328,12.602749824523926,13.019499778747559,12.983599662780762,272900000,0.034874620481869956
2020-11-04,13.389249801635742,13.827500343322754,13.336999893188477,13.794249534606934,13.75621223449707,410228000,0.05950680795643337
2020-11-05,14.162500381469727,14.33899974822998,13.991000175476074,14.15999984741211,14.120953559875488,319028000,0.0265146625510575
2020-11-06,14.109749794006348,14.588749885559082,13.895000457763672,14.562000274658203,14.521846771240234,383348000,0.028389953246775068
2020-11-09,14.552499771118164,14.691499710083008,13.610750198364258,13.630749702453613,13.593165397644043,582976000,-0.06395063852590688
2020-11-10,13.606499671936035,13.606499671936035,12.628250122070312,12.770000457763672,12.734787940979004,644068000,-0.06314772398883728
2020-11-11,13.053750038146973,13.4350004196167,12.948249816894531,13.418000221252441,13.381002426147461,404744000,0.05074403187264842
2020-11-12,13.479000091552734,13.765999794006348,13.315999984741211,13.45674991607666,13.419645309448242,365812000,0.0028878915099268543
2020-11-13,13.627249717712402,13.668749809265137,13.059249877929688,13.29699993133545,13.260334014892578,346312000,-0.01187149815677313
2020-11-16,13.172499656677246,13.649499893188477,13.156000137329102,13.515250205993652,13.477982521057129,413776000,0.016413501041535605
2020-11-17,13.552499771118164,13.5962495803833,13.303750038146973,13.422249794006348,13.385235786437988,312028000,-0.006881351454065099
2020-11-18,13.465250015258789,13.60575008392334,13.1850004196167,13.428750038146973,13.391719818115234,510924000,0.00048441669468513027
2020-11-19,13.212750434875488,13.487500190734863,13.100000381469727,13.440250396728516,13.403188705444336,565936000,0.0008564163143247594
2020-11-20,13.454000473022461,13.494500160217285,13.0649995803833,13.087750434875488,13.051663398742676,341088000,-0.026226990787563187
2020-11-23,13.171250343322754,13.382499694824219,13.01550006866455,13.140000343322754,13.103767395019531,361356000,0.003992134541400683
2020-11-24,13.142499923706055,13.161999702453613,12.885000228881836,12.95775032043457,12.922019958496094,346500000,-0.013869861318853705
2020-11-25,13.032500267028809,13.269499778747559,13.020000457763672,13.234749794006348,13.198256492614746,259916000,0.02137719451029252
2020-11-27,13.375,13.407500267028809,13.170499801635742,13.261249542236328,13.22468376159668,167276000,0.002002330307546485
2020-11-30,13.265000343322754,13.412500381469727,12.972249984741211,13.40149974822998,13.364545822143555,286952000,0.010575834028865083
2020-12-01,13.492250442504883,13.5287504196167,13.228249549865723,13.390000343322754,13.353075981140137,296948000,-0.0008582290154905969
